OrderID,ItemID,Quantity,UnitPrice,MyKasihSubsidyAmount,LineTotal
O31648,I0046,1,1.15,0.00,1.15
O31648,I0063,1,8.19,0.00,8.19
O31648,I0087,2,3.00,0.00,6.00
O31648,I0100,2,4.80,0.00,9.60
O31649,I0026,1,2.64,0.00,2.64
O31649,I0092,2,5.46,0.00,10.92
O31650,I0008,1,12.43,0.00,12.43
O31650,I0038,2,1.62,0.00,3.24
O31650,I0086,1,2.83,0.00,2.83
O31650,I0120,5,19.31,0.00,96.55
O31651,I0003,2,2.62,0.00,5.24
O31651,I0082,2,2.93,0.00,5.86
O31651,I0099,1,30.77,0.00,30.77
O31652,I0069,1,4.22,0.00,4.22
O31652,I0111,1,9.68,0.00,9.68
O31653,I0011,1,3.15,0.00,3.15
O31653,I0037,1,1.42,0.00,1.42
O31653,I0080,2,2.58,0.00,5.16
O31654,I0104,1,5.14,0.00,5.14
O31655,I0012,2,2.01,0.00,4.02
O31655,I0050,1,3.45,0.00,3.45
O31655,I0060,2,6.05,0.00,12.10
O31655,I0102,3,4.89,0.00,14.67
O31656,I0064,1,3.36,0.00,3.36
O31656,I0114,1,19.01,0.00,19.01
O31657,I0057,4,1.97,0.00,7.88
O31657,I0058,1,1.89,0.00,1.89
O31657,I0066,1,2.85,0.00,2.85
O31657,I0088,4,2.94,0.00,11.76
O31657,I0094,1,1.87,0.00,1.87
O31657,I0120,1,19.45,0.00,19.45
O31658,I0021,2,1.91,0.00,3.82
O31658,I0032,1,4.50,0.00,4.50
O31658,I0063,2,8.20,0.00,16.40
O31659,I0016,1,2.75,0.00,2.75
O31659,I0026,1,2.68,0.00,2.68
O31659,I0046,2,1.12,0.00,2.24
O31659,I0067,1,4.05,0.00,4.05
O31659,I0081,1,5.85,0.00,5.85
O31659,I0105,2,7.85,0.00,15.70
O31660,I0062,2,5.59,0.00,11.18
O31661,I0027,1,5.23,0.00,5.23
O31661,I0035,1,1.43,0.00,1.43
O31661,I0068,1,4.98,0.00,4.98
O31661,I0104,1,5.20,0.00,5.20
O31662,I0060,2,5.96,0.00,11.92
O31662,I0112,2,11.63,0.00,23.26
O31663,I0015,1,2.08,0.00,2.08
O31663,I0067,4,4.10,0.00,16.40
O31664,I0084,3,2.95,0.00,8.85
O31664,I0096,2,3.38,0.00,6.76
O31664,I0112,2,11.71,0.00,23.42
O31665,I0002,1,15.52,0.00,15.52
O31665,I0005,2,4.00,0.00,8.00
O31665,I0054,1,6.50,0.00,6.50
O31665,I0083,1,2.93,0.00,2.93
O31666,I0045,1,3.82,0.00,3.82
O31666,I0066,1,2.85,0.00,2.85
O31666,I0074,1,1.44,0.00,1.44
O31666,I0095,1,5.56,0.00,5.56
O31666,I0118,1,14.94,0.00,14.94
O31667,I0067,3,4.07,0.00,12.21
O31667,I0070,1,8.81,0.00,8.81
O31668,I0018,1,2.11,0.00,2.11
O31668,I0024,2,1.99,0.00,3.98
O31669,I0036,1,1.59,0.00,1.59
O31669,I0079,1,4.30,0.00,4.30
O31669,I0086,1,2.81,0.00,2.81
O31669,I0117,2,47.85,0.00,95.70
O31670,I0047,2,3.65,0.00,7.30
O31670,I0105,4,7.91,0.00,31.64
O31671,I0030,1,4.55,0.00,4.55
O31671,I0102,2,4.98,0.00,9.96
O31672,I0047,2,3.70,0.00,7.40
O31673,I0006,3,4.39,0.00,13.17
O31673,I0047,1,3.75,0.00,3.75
O31674,I0013,1,4.04,0.00,4.04
O31674,I0022,1,2.00,0.00,2.00
O31674,I0098,2,30.46,0.00,60.92
O31675,I0060,2,5.95,0.00,11.90
O31675,I0081,3,5.79,0.00,17.37
O31675,I0097,4,11.69,0.00,46.76
O31676,I0006,1,4.42,0.00,4.42
O31676,I0033,1,2.46,0.00,2.46
O31676,I0057,5,1.97,0.00,9.85
O31676,I0072,2,1.50,0.00,3.00
O31677,I0001,1,12.98,0.00,12.98
O31677,I0007,1,2.02,0.00,2.02
O31677,I0046,1,1.13,0.00,1.13
O31677,I0053,4,7.52,0.00,30.08
O31678,I0009,5,1.97,0.00,9.85
O31678,I0018,2,2.10,0.00,4.20
O31678,I0082,2,2.92,0.00,5.84
O31678,I0085,1,2.91,0.00,2.91
O31679,I0026,2,2.62,0.00,5.24
O31679,I0034,1,4.88,0.00,4.88
O31679,I0052,1,2.65,0.00,2.65
O31679,I0055,2,1.97,0.00,3.94
O31680,I0030,1,4.51,0.00,4.51
O31680,I0109,1,7.74,0.00,7.74
O31681,I0030,2,4.55,0.00,9.10
O31681,I0095,1,5.56,0.00,5.56
O31681,I0108,1,8.12,0.00,8.12
O31681,I0118,1,15.24,0.00,15.24
O31681,I0119,2,19.73,0.00,39.46
O31682,I0013,3,4.04,0.00,12.12
O31682,I0102,3,4.87,0.00,14.61
O31682,I0120,2,19.78,0.00,39.56
O31683,I0051,2,2.01,0.00,4.02
O31683,I0071,1,1.44,0.00,1.44
O31683,I0096,1,3.40,0.00,3.40
O31683,I0108,1,8.31,0.00,8.31
O31684,I0043,1,1.63,0.00,1.63
O31684,I0082,1,2.90,0.00,2.90
O31684,I0120,5,19.44,0.00,97.20
O31685,I0025,1,4.28,0.00,4.28
O31685,I0043,2,1.59,0.00,3.18
O31685,I0053,1,7.55,0.00,7.55
O31685,I0088,1,2.90,0.00,2.90
O31686,I0007,1,2.00,0.00,2.00
O31686,I0058,2,1.88,0.00,3.76
O31686,I0063,1,8.28,0.00,8.28
O31686,I0105,1,7.92,0.00,7.92
O31687,I0066,2,2.85,0.00,5.70
O31688,I0032,1,4.57,4.57,0.00
O31688,I0054,1,6.57,6.57,0.00
O31689,I0030,3,4.49,0.00,13.47
O31689,I0084,1,2.96,0.00,2.96
O31689,I0108,1,8.25,0.00,8.25
O31690,I0004,2,2.06,0.00,4.12
O31690,I0072,2,1.53,0.00,3.06
O31691,I0011,1,3.12,0.00,3.12
O31691,I0032,2,4.60,0.00,9.20
O31691,I0059,1,1.97,0.00,1.97
O31691,I0106,3,7.92,0.00,23.76
O31691,I0115,2,50.95,0.00,101.90
O31692,I0030,2,4.60,0.00,9.20
O31693,I0002,3,15.54,0.00,46.62
O31693,I0014,1,2.15,0.00,2.15
O31693,I0031,1,4.93,0.00,4.93
O31693,I0039,1,1.61,0.00,1.61
O31693,I0073,3,1.73,0.00,5.19
O31694,I0001,1,12.84,0.00,12.84
O31694,I0021,4,1.87,0.00,7.48
O31694,I0060,1,6.04,0.00,6.04
O31694,I0076,2,1.42,0.00,2.84
O31694,I0117,1,47.83,0.00,47.83
O31695,I0021,4,1.89,0.00,7.56
O31695,I0062,2,5.55,0.00,11.10
O31696,I0026,3,2.63,7.89,0.00
O31696,I0054,1,6.61,6.61,0.00
O31696,I0093,2,1.96,0.00,3.92
O31696,I0105,3,7.95,0.00,23.85
O31697,I0008,1,12.48,0.00,12.48
O31697,I0074,2,1.40,0.00,2.80
O31697,I0076,1,1.42,0.00,1.42
O31698,I0017,1,2.16,0.00,2.16
O31698,I0041,2,1.40,0.00,2.80
O31698,I0115,2,51.45,0.00,102.90
O31699,I0043,1,1.62,0.00,1.62
O31699,I0075,1,1.53,0.00,1.53
O31699,I0107,2,7.69,0.00,15.38
O31700,I0001,1,12.79,0.00,12.79
O31700,I0034,1,4.77,0.00,4.77
O31700,I0087,1,3.00,0.00,3.00
O31700,I0097,3,11.57,0.00,34.71
O31701,I0008,1,12.14,0.00,12.14
O31701,I0029,2,3.76,0.00,7.52
O31701,I0062,5,5.51,0.00,27.55
O31701,I0081,4,5.78,0.00,23.12
O31701,I0111,4,9.55,0.00,38.20
O31702,I0063,3,8.23,0.00,24.69
O31702,I0065,2,5.30,0.00,10.60
O31702,I0073,2,1.70,0.00,3.40
O31702,I0080,2,2.56,0.00,5.12
O31703,I0062,5,5.52,0.00,27.60
O31703,I0063,3,8.35,0.00,25.05
O31703,I0064,2,3.36,0.00,6.72
O31703,I0076,2,1.42,0.00,2.84
O31704,I0023,2,1.97,0.00,3.94
O31704,I0028,1,5.92,0.00,5.92
O31704,I0077,2,1.62,0.00,3.24
O31704,I0085,2,2.93,0.00,5.86
O31705,I0011,3,3.12,0.00,9.36
O31705,I0040,1,1.61,0.00,1.61
O31705,I0043,1,1.63,0.00,1.63
O31705,I0074,1,1.40,0.00,1.40
O31706,I0062,1,5.63,0.00,5.63
O31706,I0071,1,1.42,0.00,1.42
O31706,I0088,2,2.96,0.00,5.92
O31707,I0014,2,2.16,0.00,4.32
O31708,I0001,3,12.70,0.00,38.10
O31708,I0046,3,1.14,0.00,3.42
O31708,I0060,1,5.90,0.00,5.90
O31708,I0091,1,3.45,0.00,3.45
O31708,I0098,1,31.14,0.00,31.14
O31709,I0033,3,2.46,0.00,7.38
O31709,I0036,1,1.63,0.00,1.63
O31709,I0055,1,1.96,0.00,1.96
O31709,I0100,2,4.86,0.00,9.72
O31709,I0117,1,48.08,0.00,48.08
O31710,I0038,1,1.60,0.00,1.60
O31710,I0051,1,2.01,0.00,2.01
O31710,I0062,1,5.52,0.00,5.52
O31711,I0011,1,3.09,0.00,3.09
O31711,I0020,2,2.21,0.00,4.42
O31711,I0034,2,4.89,0.00,9.78
O31711,I0062,1,5.66,0.00,5.66
O31711,I0082,2,2.92,0.00,5.84
O31712,I0022,2,2.01,0.00,4.02
O31712,I0023,4,2.01,0.00,8.04
O31712,I0033,1,2.49,0.00,2.49
O31712,I0056,1,2.07,0.00,2.07
O31712,I0058,2,1.89,0.00,3.78
O31712,I0114,1,18.72,0.00,18.72
O31713,I0060,1,5.91,5.91,0.00
O31714,I0032,1,4.53,0.00,4.53
O31714,I0056,2,2.07,0.00,4.14
O31714,I0069,2,4.12,0.00,8.24
O31714,I0081,2,5.70,0.00,11.40
O31714,I0105,2,7.92,0.00,15.84
O31715,I0055,3,2.00,0.00,6.00
O31716,I0007,3,1.98,0.00,5.94
O31716,I0050,2,3.55,0.00,7.10
O31716,I0073,1,1.73,0.00,1.73
O31716,I0111,1,9.70,0.00,9.70
O31717,I0043,1,1.61,0.00,1.61
O31717,I0066,1,2.83,0.00,2.83
O31717,I0088,2,2.92,0.00,5.84
O31718,I0013,3,4.08,0.00,12.24
O31718,I0016,1,2.77,0.00,2.77
O31718,I0059,3,1.98,0.00,5.94
O31718,I0098,1,30.57,0.00,30.57
O31718,I0102,2,4.86,0.00,9.72
O31719,I0101,2,4.85,0.00,9.70
O31719,I0107,1,7.68,0.00,7.68
O31719,I0115,1,52.14,0.00,52.14
O31719,I0117,2,47.94,0.00,95.88
O31720,I0062,2,5.66,0.00,11.32
O31720,I0065,1,5.30,0.00,5.30
O31721,I0007,1,1.98,0.00,1.98
O31721,I0094,2,1.92,0.00,3.84
O31721,I0107,1,7.65,0.00,7.65
O31722,I0020,2,2.19,0.00,4.38
O31722,I0074,5,1.40,0.00,7.00
O31723,I0055,5,1.99,0.00,9.95
O31723,I0056,2,2.10,0.00,4.20
O31723,I0111,4,9.49,0.00,37.96
O31723,I0119,1,19.82,0.00,19.82
O31724,I0014,1,2.15,0.00,2.15
O31724,I0039,1,1.62,0.00,1.62
O31724,I0086,1,2.84,0.00,2.84
O31725,I0022,3,1.99,0.00,5.97
O31725,I0057,1,2.01,0.00,2.01
O31726,I0049,4,2.17,0.00,8.68
O31726,I0116,1,47.92,0.00,47.92
O31727,I0010,4,2.25,0.00,9.00
O31727,I0040,3,1.60,0.00,4.80
O31727,I0052,1,2.64,0.00,2.64
O31728,I0002,1,15.28,0.00,15.28
O31728,I0082,3,2.94,0.00,8.82
O31729,I0014,2,2.20,0.00,4.40
O31729,I0029,5,3.79,0.00,18.95
O31729,I0030,3,4.59,0.00,13.77
O31729,I0066,2,2.88,0.00,5.76
O31729,I0083,1,2.94,0.00,2.94
O31730,I0013,4,4.04,0.00,16.16
O31730,I0061,1,1.99,0.00,1.99
O31730,I0106,1,7.88,0.00,7.88
O31730,I0120,1,19.27,0.00,19.27
O31731,I0019,3,2.36,0.00,7.08
O31731,I0067,1,4.11,0.00,4.11
O31731,I0084,1,2.90,0.00,2.90
O31732,I0024,1,1.98,0.00,1.98
O31732,I0028,1,5.94,0.00,5.94
O31732,I0034,3,4.87,14.61,0.00
O31732,I0116,2,48.33,0.00,96.66
O31733,I0026,3,2.65,0.00,7.95
O31733,I0045,4,3.75,0.00,15.00
O31733,I0114,2,18.91,0.00,37.82
O31734,I0007,1,1.96,0.00,1.96
O31734,I0040,1,1.60,0.00,1.60
O31734,I0068,2,4.89,0.00,9.78
O31734,I0077,3,1.63,0.00,4.89
O31734,I0098,1,30.58,0.00,30.58
O31734,I0115,2,51.91,0.00,103.82
O31735,I0011,1,3.17,0.00,3.17
O31735,I0039,2,1.59,0.00,3.18
O31735,I0100,2,4.77,0.00,9.54
O31736,I0007,1,2.00,0.00,2.00
O31736,I0060,1,5.89,0.00,5.89
O31736,I0078,1,1.51,0.00,1.51
O31736,I0081,3,5.80,0.00,17.40
O31736,I0110,1,7.90,0.00,7.90
O31737,I0006,1,4.38,0.00,4.38
O31737,I0063,2,8.28,0.00,16.56
O31738,I0035,5,1.42,0.00,7.10
O31738,I0045,3,3.75,0.00,11.25
O31738,I0095,1,5.55,0.00,5.55
O31738,I0112,1,11.57,0.00,11.57
O31739,I0059,3,2.00,0.00,6.00
O31740,I0014,1,2.17,0.00,2.17
O31740,I0033,1,2.45,0.00,2.45
O31740,I0040,1,1.60,0.00,1.60
O31740,I0041,1,1.42,0.00,1.42
O31740,I0066,2,2.83,0.00,5.66
O31740,I0069,2,4.19,0.00,8.38
O31741,I0067,1,4.10,0.00,4.10
O31741,I0110,3,7.88,0.00,23.64
O31742,I0003,1,2.66,0.00,2.66
O31742,I0018,2,2.10,0.00,4.20
O31742,I0039,2,1.60,0.00,3.20
O31742,I0112,1,11.88,0.00,11.88
O31742,I0120,1,19.59,0.00,19.59
O31743,I0005,4,3.98,0.00,15.92
O31743,I0016,4,2.74,0.00,10.96
O31743,I0027,1,5.26,0.00,5.26
O31744,I0032,2,4.49,0.00,8.98
O31744,I0045,3,3.79,0.00,11.37
O31744,I0048,4,1.96,0.00,7.84
O31745,I0012,4,2.01,0.00,8.04
O31745,I0097,1,11.87,0.00,11.87
O31746,I0003,2,2.65,0.00,5.30
O31746,I0034,1,4.81,0.00,4.81
O31747,I0054,2,6.51,0.00,13.02
O31747,I0083,4,2.96,0.00,11.84
O31747,I0120,1,19.49,0.00,19.49
O31748,I0016,1,2.77,0.00,2.77
O31748,I0036,1,1.62,0.00,1.62
O31748,I0088,1,2.92,0.00,2.92
O31748,I0113,2,13.47,0.00,26.94
O31749,I0035,1,1.40,0.00,1.40
O31749,I0115,2,52.17,0.00,104.34
O31750,I0035,5,1.43,0.00,7.15
O31750,I0045,2,3.78,0.00,7.56
O31750,I0065,1,5.24,0.00,5.24
O31750,I0070,2,8.74,0.00,17.48
O31750,I0083,1,2.98,0.00,2.98
O31751,I0022,1,1.98,0.00,1.98
O31751,I0054,3,6.47,0.00,19.41
O31751,I0060,1,5.92,0.00,5.92
O31751,I0066,2,2.81,0.00,5.62
O31751,I0067,4,4.08,0.00,16.32
O31751,I0099,4,30.90,0.00,123.60
O31752,I0006,1,4.37,0.00,4.37
O31752,I0024,1,1.97,0.00,1.97
O31752,I0045,2,3.80,0.00,7.60
O31752,I0088,2,2.96,0.00,5.92
O31753,I0026,1,2.62,0.00,2.62
O31753,I0035,1,1.43,0.00,1.43
O31753,I0072,1,1.50,0.00,1.50
O31754,I0022,1,1.98,0.00,1.98
O31754,I0039,3,1.63,0.00,4.89
O31754,I0078,1,1.52,0.00,1.52
O31755,I0010,1,2.29,0.00,2.29
O31755,I0057,3,2.02,0.00,6.06
O31755,I0061,2,1.98,0.00,3.96
O31755,I0069,1,4.22,0.00,4.22
O31756,I0023,3,2.00,0.00,6.00
O31756,I0031,2,4.86,0.00,9.72
O31756,I0043,4,1.61,0.00,6.44
O31756,I0050,1,3.54,0.00,3.54
O31756,I0085,4,2.95,0.00,11.80
O31757,I0010,1,2.31,0.00,2.31
O31757,I0090,2,4.09,0.00,8.18
O31757,I0098,1,31.03,0.00,31.03
O31757,I0120,2,19.69,0.00,39.38
O31758,I0018,1,2.07,0.00,2.07
O31758,I0037,1,1.41,0.00,1.41
O31759,I0011,1,3.09,0.00,3.09
O31759,I0019,1,2.35,0.00,2.35
O31759,I0077,2,1.62,0.00,3.24
O31759,I0106,2,7.91,0.00,15.82
O31759,I0114,4,18.72,0.00,74.88
O31760,I0006,2,4.39,0.00,8.78
O31760,I0013,2,4.08,0.00,8.16
O31760,I0038,2,1.62,0.00,3.24
O31760,I0080,2,2.56,0.00,5.12
O31761,I0070,3,8.60,0.00,25.80
O31761,I0096,3,3.38,0.00,10.14
O31761,I0099,1,30.23,0.00,30.23
O31761,I0101,2,4.81,0.00,9.62
O31762,I0021,3,1.88,0.00,5.64
O31762,I0025,2,4.28,0.00,8.56
O31762,I0107,1,7.77,0.00,7.77
O31762,I0120,3,19.75,0.00,59.25
O31763,I0018,2,2.06,0.00,4.12
O31764,I0046,1,1.15,0.00,1.15
O31764,I0058,1,1.90,0.00,1.90
O31764,I0120,3,19.46,0.00,58.38
O31765,I0066,2,2.83,0.00,5.66
O31765,I0071,3,1.41,0.00,4.23
O31765,I0095,3,5.52,0.00,16.56
O31765,I0106,2,7.79,0.00,15.58
O31766,I0003,5,2.66,0.00,13.30
O31766,I0014,2,2.18,0.00,4.36
O31766,I0032,2,4.49,8.98,0.00
O31766,I0096,2,3.39,0.00,6.78
O31766,I0098,1,30.81,30.81,0.00
O31766,I0100,2,4.78,9.56,0.00
O31767,I0060,4,6.00,0.00,24.00
O31767,I0078,1,1.52,0.00,1.52
O31768,I0022,1,1.97,0.00,1.97
O31768,I0032,1,4.49,0.00,4.49
O31768,I0104,2,5.22,0.00,10.44
O31768,I0113,1,13.40,0.00,13.40
O31769,I0087,1,3.03,0.00,3.03
O31769,I0104,2,5.17,10.34,0.00
O31770,I0012,2,1.99,0.00,3.98
O31770,I0027,1,5.25,0.00,5.25
O31770,I0032,2,4.55,0.00,9.10
O31770,I0078,1,1.53,0.00,1.53
O31770,I0107,2,7.73,0.00,15.46
O31771,I0046,5,1.13,0.00,5.65
O31771,I0098,2,31.13,0.00,62.26
O31771,I0106,5,7.97,0.00,39.85
O31772,I0023,2,1.99,0.00,3.98
O31772,I0037,1,1.41,0.00,1.41
O31772,I0062,1,5.61,0.00,5.61
O31772,I0101,2,4.88,0.00,9.76
O31773,I0030,1,4.50,0.00,4.50
O31773,I0096,1,3.36,0.00,3.36
O31774,I0041,1,1.44,0.00,1.44
O31774,I0064,1,3.31,0.00,3.31
O31774,I0073,2,1.71,0.00,3.42
O31775,I0046,2,1.14,0.00,2.28
O31775,I0049,1,2.21,0.00,2.21
O31775,I0054,5,6.47,0.00,32.35
O31775,I0093,1,1.97,0.00,1.97
O31775,I0096,1,3.41,0.00,3.41
O31776,I0064,1,3.27,0.00,3.27
O31776,I0083,2,2.89,0.00,5.78
O31777,I0009,1,2.00,2.00,0.00
O31777,I0015,4,2.10,8.40,0.00
O31777,I0094,2,1.88,3.76,0.00
O31778,I0062,2,5.55,0.00,11.10
O31778,I0114,2,18.94,0.00,37.88
O31779,I0006,1,4.36,0.00,4.36
O31780,I0011,1,3.09,0.00,3.09
O31780,I0062,3,5.54,0.00,16.62
O31780,I0072,3,1.52,0.00,4.56
O31781,I0035,2,1.43,0.00,2.86
O31781,I0052,1,2.62,0.00,2.62
O31781,I0074,3,1.42,0.00,4.26
O31782,I0056,1,2.06,2.06,0.00
O31782,I0104,2,5.27,10.54,0.00
O31783,I0061,1,1.99,0.00,1.99
O31783,I0065,2,5.31,0.00,10.62
O31783,I0082,2,2.91,0.00,5.82
O31784,I0091,1,3.44,0.00,3.44
O31785,I0001,2,12.89,0.00,25.78
O31785,I0050,2,3.53,0.00,7.06
O31785,I0056,3,2.06,0.00,6.18
O31785,I0118,1,14.93,0.00,14.93
O31786,I0028,3,6.03,0.00,18.09
O31786,I0033,2,2.47,0.00,4.94
O31786,I0036,1,1.62,0.00,1.62
O31786,I0081,3,5.80,0.00,17.40
O31786,I0095,2,5.65,11.30,0.00
O31786,I0109,5,7.85,0.00,39.25
O31787,I0019,3,2.38,0.00,7.14
O31787,I0029,2,3.74,0.00,7.48
O31787,I0100,1,4.83,0.00,4.83
O31788,I0016,1,2.78,0.00,2.78
O31788,I0022,2,1.97,0.00,3.94
O31788,I0088,2,2.97,0.00,5.94
O31788,I0094,3,1.88,0.00,5.64
O31788,I0101,2,4.83,0.00,9.66
O31789,I0035,3,1.44,0.00,4.32
O31789,I0078,1,1.52,1.52,0.00
O31789,I0084,4,2.90,0.00,11.60
O31790,I0086,1,2.81,0.00,2.81
O31790,I0094,1,1.90,0.00,1.90
O31790,I0111,5,9.68,0.00,48.40
O31791,I0016,2,2.78,0.00,5.56
O31791,I0113,3,13.25,0.00,39.75
O31792,I0009,2,1.99,0.00,3.98
O31792,I0010,1,2.27,0.00,2.27
O31793,I0026,2,2.66,0.00,5.32
O31793,I0032,1,4.50,0.00,4.50
O31793,I0045,1,3.75,0.00,3.75
O31793,I0056,1,2.11,0.00,2.11
O31794,I0023,2,1.98,0.00,3.96
O31795,I0006,2,4.31,0.00,8.62
O31795,I0018,1,2.08,0.00,2.08
O31795,I0072,1,1.53,0.00,1.53
O31795,I0105,1,7.89,0.00,7.89
O31796,I0018,4,2.09,0.00,8.36
O31796,I0046,3,1.14,0.00,3.42
O31796,I0093,1,1.98,0.00,1.98
O31796,I0098,1,30.51,0.00,30.51
O31797,I0008,1,12.31,0.00,12.31
O31797,I0033,3,2.44,0.00,7.32
O31797,I0098,1,31.19,0.00,31.19
O31798,I0002,1,15.37,0.00,15.37
O31798,I0033,2,2.44,0.00,4.88
O31798,I0096,5,3.37,0.00,16.85
O31798,I0102,3,4.97,0.00,14.91
O31798,I0120,1,19.31,0.00,19.31
O31799,I0011,1,3.09,0.00,3.09
O31799,I0050,1,3.48,0.00,3.48
O31799,I0056,3,2.07,0.00,6.21
O31800,I0023,2,2.01,0.00,4.02
O31800,I0082,1,2.96,0.00,2.96
O31801,I0011,1,3.15,0.00,3.15
O31801,I0097,2,11.61,0.00,23.22
O31801,I0106,1,7.79,0.00,7.79
O31802,I0060,1,5.96,0.00,5.96
O31802,I0087,2,3.01,0.00,6.02
O31802,I0101,2,4.81,0.00,9.62
O31803,I0025,1,4.20,0.00,4.20
O31803,I0112,1,11.75,0.00,11.75
O31803,I0113,2,13.43,0.00,26.86
O31804,I0021,1,1.91,0.00,1.91
O31804,I0080,1,2.59,0.00,2.59
O31804,I0110,1,7.83,0.00,7.83
O31805,I0040,3,1.60,0.00,4.80
O31805,I0081,1,5.72,0.00,5.72
O31805,I0096,4,3.46,0.00,13.84
O31805,I0113,1,13.16,0.00,13.16
O31806,I0038,1,1.59,0.00,1.59
O31806,I0050,1,3.49,0.00,3.49
O31806,I0059,1,2.02,2.02,0.00
O31806,I0082,2,2.91,0.00,5.82
O31807,I0019,2,2.37,0.00,4.74
O31807,I0026,1,2.67,0.00,2.67
O31808,I0016,1,2.77,0.00,2.77
O31808,I0020,1,2.16,0.00,2.16
O31809,I0049,3,2.20,0.00,6.60
O31809,I0080,1,2.56,0.00,2.56
O31809,I0081,2,5.74,0.00,11.48
O31809,I0102,1,5.00,0.00,5.00
O31810,I0043,1,1.63,0.00,1.63
O31810,I0088,1,2.94,0.00,2.94
O31811,I0072,1,1.50,0.00,1.50
O31811,I0089,1,6.22,6.22,0.00
O31812,I0022,1,1.99,0.00,1.99
O31812,I0045,3,3.83,0.00,11.49
O31813,I0047,2,3.68,0.00,7.36
O31813,I0050,3,3.53,0.00,10.59
O31813,I0073,2,1.73,0.00,3.46
O31813,I0078,1,1.50,0.00,1.50
O31814,I0029,2,3.84,0.00,7.68
O31814,I0034,1,4.80,0.00,4.80
O31814,I0039,2,1.60,0.00,3.20
O31814,I0040,1,1.61,0.00,1.61
O31815,I0039,1,1.63,0.00,1.63
O31815,I0069,1,4.20,0.00,4.20
O31815,I0118,1,15.13,0.00,15.13
O31816,I0025,3,4.21,0.00,12.63
O31816,I0030,5,4.51,0.00,22.55
O31816,I0058,1,1.89,0.00,1.89
O31816,I0072,1,1.52,0.00,1.52
O31816,I0109,2,7.88,0.00,15.76
O31816,I0117,1,47.22,0.00,47.22
O31817,I0039,1,1.61,0.00,1.61
O31817,I0112,5,11.88,0.00,59.40
O31817,I0114,1,19.19,0.00,19.19
O31817,I0115,1,51.37,0.00,51.37
O31818,I0027,3,5.28,0.00,15.84
O31818,I0077,1,1.59,0.00,1.59
O31818,I0088,3,2.93,0.00,8.79
O31819,I0061,3,1.98,0.00,5.94
O31819,I0098,2,31.00,0.00,62.00
O31820,I0047,1,3.68,0.00,3.68
O31820,I0061,2,1.98,0.00,3.96
O31820,I0118,1,15.03,0.00,15.03
O31821,I0017,1,2.15,0.00,2.15
O31821,I0049,2,2.19,0.00,4.38
O31821,I0062,2,5.63,0.00,11.26
O31822,I0069,2,4.17,0.00,8.34
O31823,I0042,4,1.63,0.00,6.52
O31823,I0065,2,5.38,0.00,10.76
O31823,I0066,1,2.88,0.00,2.88
O31823,I0113,1,13.21,0.00,13.21
O31824,I0043,3,1.61,0.00,4.83
O31824,I0113,1,13.33,0.00,13.33
O31825,I0049,2,2.19,0.00,4.38
O31825,I0064,1,3.29,0.00,3.29
O31826,I0014,2,2.17,0.00,4.34
O31826,I0049,1,2.20,0.00,2.20
O31827,I0027,1,5.37,0.00,5.37
O31827,I0037,2,1.41,0.00,2.82
O31827,I0049,1,2.16,0.00,2.16
O31827,I0087,1,3.01,0.00,3.01
O31828,I0053,1,7.42,0.00,7.42
O31828,I0078,1,1.50,0.00,1.50
O31829,I0065,1,5.24,0.00,5.24
O31829,I0088,1,2.93,0.00,2.93
O31829,I0091,2,3.41,0.00,6.82
O31829,I0093,4,2.01,0.00,8.04
O31830,I0029,1,3.79,0.00,3.79
O31830,I0052,2,2.68,0.00,5.36
O31830,I0081,1,5.85,0.00,5.85
O31830,I0103,1,4.86,0.00,4.86
O31831,I0041,1,1.41,0.00,1.41
O31831,I0082,1,2.91,0.00,2.91
O31831,I0089,1,6.08,0.00,6.08
O31832,I0041,3,1.43,0.00,4.29
O31832,I0069,2,4.19,0.00,8.38
O31832,I0073,1,1.69,0.00,1.69
O31832,I0096,2,3.42,0.00,6.84
O31833,I0007,2,1.98,0.00,3.96
O31833,I0038,2,1.59,0.00,3.18
O31833,I0054,3,6.44,0.00,19.32
O31833,I0069,1,4.20,0.00,4.20
O31833,I0070,2,8.59,0.00,17.18
O31834,I0028,2,5.93,0.00,11.86
O31834,I0058,4,1.90,0.00,7.60
O31834,I0070,1,8.81,0.00,8.81
O31834,I0074,4,1.43,0.00,5.72
O31834,I0103,3,4.87,0.00,14.61
O31835,I0003,1,2.66,0.00,2.66
O31835,I0079,1,4.25,0.00,4.25
O31835,I0083,4,2.92,0.00,11.68
O31836,I0081,1,5.81,0.00,5.81
O31837,I0013,1,4.03,0.00,4.03
O31837,I0034,1,4.87,0.00,4.87
O31838,I0008,4,12.36,0.00,49.44
O31838,I0070,1,8.64,0.00,8.64
O31838,I0082,3,2.90,0.00,8.70
O31838,I0090,3,4.07,0.00,12.21
O31839,I0049,1,2.17,0.00,2.17
O31839,I0061,3,2.01,0.00,6.03
O31839,I0082,1,2.94,0.00,2.94
O31839,I0103,1,4.94,0.00,4.94
O31840,I0026,2,2.68,0.00,5.36
O31840,I0108,2,8.26,0.00,16.52
O31841,I0033,2,2.45,0.00,4.90
O31841,I0053,2,7.59,0.00,15.18
O31842,I0018,1,2.06,0.00,2.06
O31843,I0046,3,1.15,0.00,3.45
O31843,I0098,3,30.47,0.00,91.41
O31843,I0111,4,9.63,0.00,38.52
