CustomerID,TransactionDate,OrderID,TransactionType,Points,Balance
C0095,2025-10-27 13:45:05,O01419,EARN,42,281.0
C0105,2025-10-28 19:20:27,O01405,EARN,35,387.0
C0096,2025-10-30 08:10:17,O01409,EARN,189,313.0
C0114,2025-10-30 15:48:57,O01374,EARN,345,573.0
C0057,2025-10-31 12:32:59,O01422,EARN,143,1927.0
C0069,2025-10-31 20:11:05,O01417,EARN,44,927.0
C0023,2025-11-01 17:21:26,O01499,EARN,137,1560.0
C0031,2025-11-01 19:41:29,O01495,EARN,60,694.0
C0061,2025-11-02 10:22:45,O01519,REDEEM,-1000.0,88.0
C0061,2025-11-02 10:22:46,O01519,EARN,197,285.0
C0057,2025-11-02 18:15:35,O01446,EARN,151,2078.0
C0083,2025-11-03 08:46:40,O01469,EARN,212,1100.0
C0093,2025-11-03 13:17:31,O01475,EARN,132,949.0
C0085,2025-11-03 17:04:29,O01513,EARN,66,432.0
C0005,2025-11-03 20:06:48,O01488,EARN,256,3269.0
C0049,2025-11-04 14:01:53,O01447,EARN,120,1461.0
C0047,2025-11-04 14:25:39,O01527,EARN,147,437.0
C0009,2025-11-04 14:51:36,O01501,REDEEM,-1000.0,1816.0
C0009,2025-11-04 14:51:37,O01501,EARN,326,2142.0
C0024,2025-11-04 17:04:45,O01512,EARN,297,2423.0
C0032,2025-11-07 08:19:37,O01465,EARN,391,808.0
C0094,2025-11-07 11:23:43,O01510,EARN,160,725.0
C0120,2025-11-07 13:11:51,O01521,EARN,153,153.0
C0132,2025-11-07 14:22:04,O01464,EARN,349,349.0
C0091,2025-11-07 16:56:18,O01451,EARN,117,117.0
C0078,2025-11-08 11:44:53,O01487,EARN,182,641.0
C0051,2025-11-08 12:19:30,O01490,EARN,62,450.0
C0125,2025-11-08 12:32:14,O01486,EARN,233,646.0
C0107,2025-11-08 14:54:19,O01461,EARN,132,132.0
C0104,2025-11-08 18:17:16,O01509,EARN,164,164.0
C0053,2025-11-09 13:09:06,O01476,EARN,134,134.0
C0072,2025-11-10 19:34:28,O01463,EARN,203,626.0
C0003,2025-11-11 18:42:33,O01483,EARN,86,2187.0
C0107,2025-11-11 18:53:47,O01524,EARN,307,439.0
C0130,2025-11-12 10:02:08,O01489,EARN,213,213.0
C0006,2025-11-12 11:28:12,O01459,REDEEM,-1000.0,2687.0
C0006,2025-11-12 11:28:13,O01459,EARN,346,3033.0
C0132,2025-11-13 08:00:51,O01471,EARN,171,520.0
C0116,2025-11-13 11:48:44,O01454,EARN,86,390.0
C0041,2025-11-14 11:09:38,O01480,EARN,17,991.0
C0032,2025-11-14 12:05:47,O01449,EARN,252,1060.0
C0050,2025-11-15 15:13:44,O01494,EARN,31,1061.0
C0074,2025-11-17 10:41:18,O01514,EARN,28,302.0
C0047,2025-11-18 16:33:39,O01502,EARN,142,579.0
C0009,2025-11-19 15:48:26,O01518,EARN,177,2319.0
C0080,2025-11-19 19:12:12,O01477,EARN,180,681.0
C0130,2025-11-21 10:02:25,O01517,EARN,70,283.0
C0015,2025-11-21 13:04:24,O01507,EARN,177,2268.0
C0009,2025-11-21 18:10:47,O01467,EARN,149,2468.0
C0006,2025-11-21 19:36:18,O01520,EARN,215,3248.0
C0041,2025-11-23 09:10:00,O01457,EARN,350,1341.0
C0091,2025-11-24 10:58:20,O01522,EARN,89,206.0
C0103,2025-11-25 10:13:35,O01455,EARN,232,739.0
C0015,2025-11-26 11:26:20,O01498,REDEEM,-1000.0,1268.0
C0015,2025-11-26 11:26:21,O01498,EARN,241,1509.0
C0125,2025-11-26 15:23:40,O01460,EARN,316,962.0
C0022,2025-11-28 19:26:49,O01482,EARN,55,3427.0
C0073,2025-11-29 09:35:14,O01481,EARN,205,943.0
C0004,2025-11-29 12:38:31,O01511,EARN,330,5712.0
C0099,2025-11-29 14:01:25,O01470,EARN,168,220.0
C0083,2025-11-30 17:03:38,O01505,EARN,225,1325.0
C0040,2025-12-02 09:41:54,O01556,EARN,180,676.0
C0059,2025-12-02 10:48:30,O01583,EARN,164,1764.0
C0121,2025-12-02 13:11:35,O01560,EARN,184,184.0
C0100,2025-12-02 19:45:44,O01547,EARN,163,791.0
C0032,2025-12-03 13:24:35,O01607,EARN,170,1230.0
C0096,2025-12-03 14:15:57,O01619,EARN,510,823.0
C0139,2025-12-04 11:49:22,O01618,EARN,156,156.0
C0005,2025-12-04 16:05:08,O01617,EARN,73,3342.0
C0087,2025-12-05 11:56:28,O01543,EARN,33,919.0
C0060,2025-12-05 17:47:08,O01597,EARN,44,637.0
C0071,2025-12-06 14:45:32,O01567,EARN,142,817.0
C0073,2025-12-06 17:26:27,O01534,EARN,230,1173.0
C0060,2025-12-06 18:18:07,O01604,REDEEM,-500.0,137.0
C0060,2025-12-06 18:18:08,O01604,EARN,80,217.0
C0048,2025-12-08 09:09:14,O01545,EARN,108,811.0
C0006,2025-12-08 14:59:33,O01569,EARN,103,3351.0
C0043,2025-12-09 08:36:28,O01568,EARN,23,705.0
C0018,2025-12-09 14:08:33,O01582,EARN,212,1347.0
C0031,2025-12-10 11:12:37,O01572,REDEEM,-500.0,194.0
C0031,2025-12-10 11:12:38,O01572,EARN,101,295.0
C0094,2025-12-11 09:14:19,O01586,EARN,225,950.0
C0012,2025-12-11 11:16:52,O01593,EARN,102,2958.0
C0092,2025-12-11 11:41:55,O01548,EARN,226,809.0
C0132,2025-12-11 12:54:46,O01541,EARN,38,558.0
C0097,2025-12-11 13:23:42,O01536,EARN,181,960.0
C0087,2025-12-11 19:20:37,O01620,EARN,428,1347.0
C0083,2025-12-12 11:24:31,O01609,EARN,50,1375.0
C0142,2025-12-12 12:43:21,O01570,EARN,288,288.0
C0099,2025-12-14 10:41:51,O01600,EARN,274,494.0
C0018,2025-12-14 14:09:26,O01598,EARN,316,1663.0
C0012,2025-12-14 16:01:11,O01585,EARN,346,3304.0
C0017,2025-12-16 09:47:14,O01558,EARN,310,2017.0
C0022,2025-12-16 11:47:58,O01612,EARN,38,3465.0
C0014,2025-12-16 13:56:54,O01601,EARN,13,1644.0
C0133,2025-12-16 15:33:19,O01596,EARN,251,251.0
C0088,2025-12-17 20:05:22,O01575,EARN,146,146.0
C0101,2025-12-18 11:11:27,O01587,EARN,112,529.0
C0032,2025-12-19 14:50:30,O01580,EARN,577,1807.0
C0125,2025-12-19 16:46:50,O01537,EARN,117,1079.0
C0142,2025-12-20 16:24:13,O01590,EARN,300,588.0
C0031,2025-12-21 10:07:23,O01542,EARN,200,495.0
C0115,2025-12-21 11:30:56,O01584,EARN,53,53.0
C0019,2025-12-21 15:09:09,O01538,REDEEM,-1000.0,1483.0
C0019,2025-12-21 15:09:10,O01538,EARN,130,1613.0
C0133,2025-12-21 16:21:08,O01574,EARN,149,400.0
C0089,2025-12-21 17:06:30,O01532,EARN,47,498.0
C0004,2025-12-21 18:59:36,O01610,EARN,202,5914.0
C0075,2025-12-22 11:54:42,O01578,EARN,235,662.0
C0007,2025-12-23 12:40:56,O01550,EARN,215,2462.0
C0071,2025-12-23 17:38:00,O01615,EARN,306,1123.0
C0101,2025-12-23 19:05:26,O01611,EARN,88,617.0
C0103,2025-12-23 20:40:29,O01616,EARN,84,823.0
C0050,2025-12-25 10:03:55,O01557,EARN,199,1260.0
C0021,2025-12-25 11:29:28,O01571,EARN,146,3400.0
C0102,2025-12-25 16:59:43,O01605,EARN,244,672.0
C0036,2025-12-25 18:17:49,O01549,EARN,230,1135.0
C0139,2025-12-26 08:29:59,O01594,EARN,163,319.0
C0044,2025-12-26 10:37:37,O01579,EARN,230,776.0
C0133,2025-12-26 15:51:15,O01589,EARN,132,532.0
C0073,2025-12-27 12:35:21,O01566,EARN,79,1252.0
C0021,2025-12-27 19:38:51,O01614,EARN,157,3557.0
C0123,2025-12-28 08:15:46,O01588,EARN,236,236.0
C0133,2025-12-28 11:26:58,O01608,EARN,283,815.0
C0107,2025-12-28 14:36:34,O01591,EARN,106,545.0
C0005,2025-12-28 16:26:08,O01606,REDEEM,-500.0,2842.0
C0005,2025-12-28 16:26:09,O01606,EARN,225,3067.0
C0032,2025-12-29 08:05:49,O01563,EARN,104,1911.0
C0088,2025-12-29 09:06:47,O01544,EARN,431,577.0
C0038,2025-12-29 11:30:57,O01592,EARN,36,707.0
C0090,2025-12-29 18:24:17,O01533,EARN,116,1174.0
C0043,2025-12-29 20:45:05,O01561,EARN,199,904.0
C0144,2025-12-30 17:59:02,O01603,EARN,99,99.0
C0037,2026-01-01 14:48:31,O01643,EARN,140,1865.0
C0024,2026-01-01 16:23:34,O01669,EARN,92,2515.0
C0007,2026-01-01 17:14:36,O01696,EARN,152,2614.0
C0130,2026-01-02 11:07:31,O01637,EARN,262,545.0
C0133,2026-01-03 10:02:45,O01685,EARN,162,977.0
C0014,2026-01-03 19:18:30,O01652,EARN,236,1880.0
C0043,2026-01-04 08:01:32,O01667,EARN,123,1027.0
C0110,2026-01-08 09:08:35,O01636,EARN,162,162.0
C0090,2026-01-08 12:53:08,O01690,EARN,50,1224.0
C0146,2026-01-08 18:08:12,O01641,EARN,96,96.0
C0120,2026-01-09 14:32:49,O01705,EARN,234,387.0
C0105,2026-01-10 10:27:34,O01686,EARN,43,430.0
C0083,2026-01-10 13:08:02,O01625,EARN,159,1534.0
C0007,2026-01-10 14:41:39,O01626,EARN,196,2810.0
C0019,2026-01-10 20:30:44,O01654,EARN,38,1651.0
C0069,2026-01-10 20:44:36,O01684,EARN,159,1086.0
C0077,2026-01-11 10:32:02,O01678,EARN,32,280.0
C0032,2026-01-11 13:01:08,O01640,EARN,121,2032.0
C0103,2026-01-11 13:38:58,O01638,EARN,200,1023.0
C0052,2026-01-11 15:30:02,O01630,EARN,168,481.0
C0002,2026-01-11 20:22:42,O01622,EARN,247,4414.0
C0008,2026-01-12 13:07:28,O01674,EARN,316,2924.0
C0014,2026-01-13 14:15:39,O01621,EARN,33,1913.0
C0150,2026-01-14 08:54:53,O01666,EARN,223,223.0
C0084,2026-01-14 10:47:51,O01680,EARN,66,620.0
C0049,2026-01-14 17:34:51,O01700,EARN,125,1586.0
C0066,2026-01-16 09:08:24,O01704,EARN,116,1247.0
C0087,2026-01-16 09:30:31,O01707,EARN,163,1510.0
C0031,2026-01-16 10:21:14,O01683,EARN,275,770.0
C0123,2026-01-16 14:16:45,O01699,EARN,241,477.0
C0097,2026-01-17 14:38:18,O01659,EARN,152,1112.0
C0018,2026-01-17 19:30:41,O01664,EARN,403,2066.0
C0061,2026-01-18 14:19:12,O01644,EARN,279,564.0
C0151,2026-01-18 19:35:36,O01671,EARN,89,89.0
C0085,2026-01-19 09:29:26,O01657,EARN,110,542.0
C0067,2026-01-19 14:49:58,O01634,EARN,157,1718.0
C0037,2026-01-20 14:07:21,O01693,EARN,108,1973.0
C0050,2026-01-21 11:58:48,O01629,EARN,86,1346.0
C0040,2026-01-21 19:24:47,O01692,EARN,99,775.0
C0074,2026-01-21 20:11:57,O01649,EARN,36,338.0
C0054,2026-01-22 13:08:23,O01656,EARN,16,599.0
C0040,2026-01-22 19:34:21,O01623,EARN,182,957.0
C0118,2026-01-23 13:35:56,O01646,EARN,137,409.0
C0061,2026-01-23 14:38:12,O01655,EARN,257,821.0
C0143,2026-01-23 18:11:24,O01632,EARN,97,97.0
C0068,2026-01-24 08:34:20,O01668,EARN,34,352.0
C0023,2026-01-24 10:36:10,O01633,REDEEM,-1000.0,560.0
C0023,2026-01-24 10:36:11,O01633,EARN,147,707.0
C0112,2026-01-24 12:05:59,O01698,EARN,145,521.0
C0010,2026-01-24 20:36:20,O01663,EARN,104,2563.0
C0069,2026-01-25 13:27:18,O01648,EARN,466,1552.0
C0101,2026-01-25 19:38:29,O01688,EARN,314,931.0
C0024,2026-01-25 20:14:51,O01670,EARN,107,2622.0
C0066,2026-01-26 09:02:21,O01673,EARN,262,1509.0
C0027,2026-01-26 19:11:25,O01676,EARN,174,1756.0
C0134,2026-01-26 20:30:28,O01672,EARN,109,109.0
C0042,2026-01-26 20:53:33,O01647,EARN,244,1326.0
C0035,2026-01-28 08:48:51,O01677,EARN,189,872.0
C0153,2026-01-28 15:56:11,O01631,EARN,181,181.0
C0087,2026-01-29 14:12:49,O01701,EARN,146,1656.0
C0019,2026-01-30 10:15:01,O01675,EARN,137,1788.0
C0136,2026-01-30 16:51:48,O01653,EARN,153,153.0
C0080,2026-01-30 17:48:13,O01651,EARN,107,788.0
C0112,2026-01-31 19:11:36,O01691,EARN,135,656.0
C0009,2026-02-01 12:23:40,O01791,EARN,249,2717.0
C0045,2026-02-01 12:28:46,O01798,EARN,151,927.0
C0148,2026-02-01 13:24:22,O01761,EARN,221,221.0
C0035,2026-02-01 16:59:49,O01811,EARN,148,1020.0
C0068,2026-02-02 17:51:49,O01770,EARN,98,450.0
C0107,2026-02-03 20:32:19,O01754,EARN,186,731.0
C0108,2026-02-04 13:35:50,O01746,EARN,162,407.0
C0001,2026-02-04 17:55:34,O01788,EARN,142,4072.0
C0108,2026-02-05 11:09:07,O01758,EARN,169,576.0
C0046,2026-02-05 14:58:24,O01763,EARN,197,1392.0
C0018,2026-02-05 18:04:39,O01783,EARN,333,2399.0
C0146,2026-02-06 08:35:15,O01709,EARN,164,260.0
C0112,2026-02-06 08:36:00,O01734,EARN,74,730.0
C0157,2026-02-06 20:10:38,O01799,EARN,201,201.0
C0001,2026-02-07 08:55:42,O01751,REDEEM,-1000.0,3072.0
C0001,2026-02-07 08:55:43,O01751,EARN,251,3323.0
C0015,2026-02-07 08:59:28,O01807,EARN,32,1541.0
C0007,2026-02-07 09:48:46,O01774,EARN,170,2980.0
C0012,2026-02-08 11:24:50,O01777,EARN,70,3374.0
C0102,2026-02-08 11:45:13,O01732,EARN,35,707.0
C0080,2026-02-09 09:08:04,O01744,EARN,397,1185.0
C0042,2026-02-11 10:16:57,O01762,EARN,187,1513.0
C0019,2026-02-11 18:25:48,O01790,EARN,49,1837.0
C0015,2026-02-12 11:14:22,O01765,EARN,35,1576.0
C0143,2026-02-12 14:57:08,O01723,EARN,514,611.0
C0092,2026-02-13 12:21:17,O01801,EARN,320,1129.0
C0150,2026-02-13 14:07:47,O01773,EARN,193,416.0
C0034,2026-02-13 15:46:43,O01778,EARN,144,393.0
C0022,2026-02-13 18:06:30,O01710,EARN,107,3572.0
C0159,2026-02-14 14:22:25,O01784,EARN,124,124.0
C0016,2026-02-14 16:17:34,O01735,EARN,292,2603.0
C0065,2026-02-14 19:11:56,O01808,EARN,139,859.0
C0043,2026-02-15 10:32:39,O01789,EARN,74,1101.0
C0010,2026-02-15 16:35:52,O01756,EARN,71,2634.0
C0015,2026-02-15 19:40:15,O01728,REDEEM,-1000.0,576.0
C0015,2026-02-15 19:40:16,O01728,EARN,73,649.0
C0138,2026-02-16 08:05:08,O01730,EARN,205,205.0
C0029,2026-02-16 11:33:50,O01717,EARN,244,1848.0
C0041,2026-02-16 12:53:00,O01805,EARN,73,1414.0
C0157,2026-02-17 09:15:23,O01737,EARN,169,370.0
C0125,2026-02-17 12:09:45,O01781,EARN,385,1464.0
C0145,2026-02-18 08:20:42,O01804,EARN,212,212.0
C0123,2026-02-18 09:08:38,O01809,EARN,75,552.0
C0129,2026-02-18 14:00:18,O01785,EARN,368,368.0
C0060,2026-02-18 14:28:38,O01713,EARN,93,310.0
C0144,2026-02-18 16:42:50,O01716,EARN,134,233.0
C0071,2026-02-18 18:39:58,O01727,EARN,91,1214.0
C0162,2026-02-18 19:29:47,O01802,EARN,29,29.0
C0154,2026-02-18 20:12:06,O01708,EARN,275,275.0
C0108,2026-02-20 10:09:02,O01745,EARN,223,799.0
C0021,2026-02-20 12:52:44,O01719,EARN,96,3653.0
C0028,2026-02-20 15:28:52,O01738,EARN,250,1322.0
C0126,2026-02-20 19:32:23,O01764,EARN,185,185.0
C0060,2026-02-20 20:50:00,O01760,EARN,17,327.0
C0025,2026-02-21 08:25:27,O01729,EARN,113,718.0
C0085,2026-02-21 10:41:53,O01753,EARN,80,622.0
C0124,2026-02-21 18:13:11,O01800,EARN,88,88.0
C0089,2026-02-22 14:53:57,O01806,EARN,167,665.0
C0059,2026-02-23 09:52:57,O01747,EARN,571,2335.0
C0032,2026-02-23 10:22:15,O01793,EARN,31,2063.0
C0032,2026-02-24 17:08:54,O01797,EARN,76,2139.0
C0006,2026-02-25 16:18:55,O01757,EARN,150,3501.0
C0111,2026-02-25 17:20:41,O01768,EARN,93,214.0
C0081,2026-02-26 11:35:32,O01740,EARN,157,157.0
C0067,2026-02-26 19:32:14,O01755,EARN,229,1947.0
C0046,2026-02-27 08:40:08,O01752,EARN,225,1617.0
C0022,2026-02-27 10:31:46,O01780,EARN,296,3868.0
C0096,2026-02-27 11:55:50,O01726,EARN,104,927.0
C0150,2026-02-27 12:53:55,O01736,EARN,92,508.0
C0076,2026-02-27 16:11:33,O01742,EARN,162,564.0
C0055,2026-02-27 17:40:32,O01775,EARN,203,1584.0
C0071,2026-02-27 18:06:05,O01721,EARN,397,1611.0
C0113,2026-02-27 18:58:28,O01739,EARN,167,262.0
C0065,2026-02-28 16:34:14,O01712,REDEEM,-100.0,759.0
C0065,2026-02-28 16:34:15,O01712,EARN,242,1001.0
C0152,2026-03-01 09:49:28,O01863,EARN,192,192.0
C0023,2026-03-01 14:51:09,O01848,EARN,22,729.0
C0130,2026-03-02 11:41:37,O01900,EARN,117,662.0
C0146,2026-03-02 14:28:55,O01860,EARN,135,395.0
C0134,2026-03-02 14:33:23,O01834,EARN,293,402.0
C0069,2026-03-02 14:45:56,O01877,EARN,368,1920.0
C0133,2026-03-02 16:39:05,O01851,REDEEM,-100.0,877.0
C0133,2026-03-02 16:39:06,O01851,EARN,160,1037.0
C0029,2026-03-02 17:15:15,O01821,REDEEM,-1000.0,848.0
C0029,2026-03-02 17:15:16,O01821,EARN,107,955.0
C0121,2026-03-02 20:12:19,O01873,EARN,264,448.0
C0100,2026-03-03 09:32:51,O01828,EARN,163,954.0
C0040,2026-03-04 08:26:40,O01841,EARN,90,1047.0
C0038,2026-03-05 11:30:27,O01870,EARN,181,888.0
C0072,2026-03-05 14:13:59,O01892,EARN,135,761.0
C0053,2026-03-06 08:24:22,O01847,EARN,85,219.0
C0126,2026-03-06 10:15:26,O01885,EARN,115,300.0
C0027,2026-03-07 13:24:52,O01876,EARN,271,2027.0
C0035,2026-03-07 17:22:13,O01868,EARN,139,1159.0
C0071,2026-03-08 16:13:15,O01815,EARN,82,1693.0
C0118,2026-03-08 17:41:15,O01866,REDEEM,-100.0,309.0
C0118,2026-03-08 17:41:16,O01866,EARN,256,565.0
C0135,2026-03-11 08:33:37,O01879,EARN,80,80.0
C0004,2026-03-12 17:30:08,O01825,EARN,54,5968.0
C0093,2026-03-13 15:00:26,O01824,EARN,5,954.0
C0070,2026-03-13 17:44:26,O01849,REDEEM,-100.0,85.0
C0070,2026-03-13 17:44:27,O01849,EARN,263,348.0
C0038,2026-03-13 18:05:48,O01872,EARN,136,1024.0
C0133,2026-03-14 08:33:42,O01840,EARN,203,1240.0
C0106,2026-03-14 08:33:47,O01822,EARN,98,1382.0
C0085,2026-03-14 10:49:44,O01839,REDEEM,-100.0,522.0
C0085,2026-03-14 10:49:45,O01839,EARN,328,850.0
C0171,2026-03-14 11:36:11,O01831,EARN,160,160.0
C0095,2026-03-14 11:51:49,O01886,REDEEM,-100.0,181.0
C0095,2026-03-14 11:51:50,O01886,EARN,149,330.0
C0124,2026-03-15 08:57:31,O01817,EARN,180,268.0
C0160,2026-03-15 13:08:48,O01820,EARN,249,249.0
C0158,2026-03-15 15:41:12,O01864,EARN,121,121.0
C0053,2026-03-16 14:28:17,O01895,EARN,32,251.0
C0011,2026-03-17 12:44:03,O01880,EARN,282,2498.0
C0064,2026-03-17 18:24:53,O01881,EARN,150,766.0
C0003,2026-03-18 20:32:21,O01884,EARN,174,2361.0
C0093,2026-03-19 09:21:08,O01898,EARN,187,1141.0
C0170,2026-03-19 10:45:02,O01858,EARN,241,241.0
C0087,2026-03-19 13:22:24,O01843,EARN,222,1878.0
C0129,2026-03-20 16:51:02,O01836,EARN,232,600.0
C0151,2026-03-20 19:46:25,O01893,EARN,175,264.0
C0010,2026-03-21 10:20:53,O01814,EARN,271,2905.0
C0004,2026-03-21 13:59:56,O01869,EARN,230,6198.0
C0106,2026-03-21 16:24:09,O01842,EARN,102,1484.0
C0081,2026-03-21 20:48:00,O01813,EARN,56,213.0
C0144,2026-03-22 15:29:11,O01902,EARN,50,283.0
C0040,2026-03-23 11:53:00,O01829,EARN,134,1181.0
C0004,2026-03-24 11:01:48,O01855,REDEEM,-1000.0,5198.0
C0004,2026-03-24 11:01:49,O01855,EARN,277,5475.0
C0046,2026-03-24 18:45:18,O01878,REDEEM,-1000.0,617.0
C0046,2026-03-24 18:45:19,O01878,EARN,34,651.0
C0153,2026-03-24 20:35:51,O01856,REDEEM,-100.0,81.0
C0153,2026-03-24 20:35:52,O01856,EARN,301,382.0
C0141,2026-03-25 08:57:00,O01826,EARN,128,128.0
C0090,2026-03-25 09:46:01,O01823,EARN,176,1400.0
C0086,2026-03-25 14:37:41,O01891,EARN,185,609.0
C0136,2026-03-26 17:51:56,O01867,EARN,295,448.0
C0113,2026-03-26 19:53:23,O01852,EARN,179,441.0
C0149,2026-03-27 09:55:36,O01832,EARN,258,258.0
C0050,2026-03-27 20:56:00,O01871,EARN,182,1528.0
C0161,2026-03-28 17:18:34,O01837,EARN,71,71.0
C0129,2026-03-29 14:12:38,O01857,EARN,270,870.0
C0014,2026-03-29 20:51:56,O01859,EARN,116,2029.0
C0050,2026-03-30 17:19:09,O01894,EARN,229,1757.0
C0097,2026-03-30 17:32:17,O01827,EARN,187,1299.0
C0074,2026-03-30 19:42:20,O01830,EARN,214,552.0
C0014,2026-03-31 08:49:02,O01845,EARN,172,2201.0
C0064,2026-03-31 13:34:58,O01819,EARN,197,963.0
C0046,2026-03-31 14:29:05,O01874,EARN,272,923.0
C0119,2026-03-31 18:50:13,O01896,EARN,186,186.0
C0028,2026-03-31 19:11:46,O01901,EARN,207,1529.0
C0133,2026-04-01 15:52:38,O01951,EARN,203,1443.0
C0129,2026-04-01 19:22:28,O02009,REDEEM,-100.0,770.0
C0129,2026-04-01 19:22:29,O02009,EARN,144,914.0
C0139,2026-04-03 08:09:42,O01971,EARN,328,647.0
C0040,2026-04-03 08:31:30,O01953,REDEEM,-1000.0,181.0
C0040,2026-04-03 08:31:31,O01953,EARN,177,358.0
C0087,2026-04-03 12:16:52,O01979,REDEEM,-100.0,1778.0
C0087,2026-04-03 12:16:53,O01979,EARN,150,1928.0
C0071,2026-04-03 16:27:38,O01939,EARN,263,1956.0
C0153,2026-04-03 16:45:02,O01947,EARN,138,520.0
C0133,2026-04-03 19:30:32,O01949,REDEEM,-100.0,1343.0
C0133,2026-04-03 19:30:33,O01949,EARN,168,1511.0
C0146,2026-04-04 14:45:30,O01992,EARN,196,591.0
C0145,2026-04-04 20:04:11,O01906,EARN,188,400.0
C0168,2026-04-04 20:45:17,O02007,EARN,158,158.0
C0042,2026-04-05 13:55:30,O01922,EARN,47,1560.0
C0101,2026-04-05 18:42:50,O01946,EARN,408,1339.0
C0160,2026-04-05 19:37:46,O01958,EARN,177,426.0
C0023,2026-04-06 11:27:02,O01921,EARN,66,795.0
C0084,2026-04-06 18:32:34,O01961,EARN,267,887.0
C0170,2026-04-08 11:01:55,O01934,EARN,16,257.0
C0170,2026-04-08 13:10:22,O01986,EARN,23,280.0
C0110,2026-04-10 11:57:53,O01964,EARN,126,288.0
C0091,2026-04-10 15:59:18,O02010,REDEEM,-100.0,106.0
C0091,2026-04-10 15:59:19,O02010,EARN,42,148.0
C0173,2026-04-11 10:46:00,O01908,EARN,192,192.0
C0039,2026-04-11 13:47:51,O01940,EARN,303,1085.0
C0144,2026-04-11 18:31:08,O01944,EARN,79,362.0
C0134,2026-04-12 09:11:34,O01931,EARN,219,621.0
C0157,2026-04-12 09:18:36,O01936,EARN,125,495.0
C0174,2026-04-13 16:26:51,O01982,EARN,92,92.0
C0176,2026-04-13 18:15:42,O01930,EARN,269,269.0
C0170,2026-04-14 19:32:29,O02002,REDEEM,-100.0,180.0
C0170,2026-04-14 19:32:30,O02002,EARN,193,373.0
C0138,2026-04-15 16:12:31,O01905,EARN,218,423.0
C0019,2026-04-15 16:59:25,O02000,EARN,52,1889.0
C0174,2026-04-15 20:33:46,O01950,EARN,54,146.0
C0116,2026-04-15 20:43:33,O01907,EARN,116,506.0
C0080,2026-04-16 08:00:49,O01960,EARN,117,1302.0
C0028,2026-04-16 19:32:24,O01963,REDEEM,-100.0,1429.0
C0028,2026-04-16 19:32:25,O01963,EARN,36,1465.0
C0110,2026-04-17 09:41:29,O01948,EARN,125,413.0
C0177,2026-04-17 17:04:32,O02004,EARN,58,58.0
C0150,2026-04-18 13:12:12,O01911,EARN,205,713.0
C0007,2026-04-18 14:32:26,O01995,EARN,221,3201.0
C0121,2026-04-19 09:35:27,O01962,EARN,145,593.0
C0138,2026-04-19 09:45:54,O01909,EARN,170,593.0
C0120,2026-04-19 12:06:31,O01937,EARN,34,421.0
C0089,2026-04-19 19:20:10,O02003,EARN,89,754.0
C0081,2026-04-20 17:40:35,O01966,EARN,73,286.0
C0165,2026-04-20 18:45:51,O01996,EARN,76,76.0
C0062,2026-04-22 09:24:11,O01969,EARN,207,493.0
C0174,2026-04-22 20:32:59,O01918,EARN,115,261.0
C0040,2026-04-23 08:24:48,O01928,EARN,116,474.0
C0118,2026-04-23 13:06:37,O01985,EARN,97,662.0
C0160,2026-04-23 18:28:36,O01967,EARN,247,673.0
C0172,2026-04-24 12:58:02,O01968,EARN,217,217.0
C0091,2026-04-24 15:34:44,O01913,EARN,275,423.0
C0057,2026-04-24 17:39:08,O02008,EARN,75,2153.0
C0102,2026-04-25 16:56:11,O01954,EARN,157,864.0
C0050,2026-04-25 19:07:36,O02012,EARN,176,1933.0
C0176,2026-04-25 19:12:59,O01929,EARN,6,275.0
C0075,2026-04-25 20:17:51,O01957,EARN,171,833.0
C0082,2026-04-26 10:51:20,O01989,EARN,174,229.0
C0011,2026-04-26 14:20:54,O01991,EARN,125,2623.0
C0175,2026-04-27 09:29:57,O01941,EARN,147,147.0
C0063,2026-04-27 09:36:33,O01935,EARN,48,374.0
C0152,2026-04-28 08:08:18,O01983,EARN,265,457.0
C0153,2026-04-28 11:06:32,O01975,EARN,160,680.0
C0104,2026-04-28 17:16:37,O01932,REDEEM,-100.0,64.0
C0104,2026-04-28 17:16:38,O01932,EARN,51,115.0
C0121,2026-04-28 18:13:43,O01980,EARN,245,838.0
C0089,2026-04-28 19:29:22,O01984,EARN,159,913.0
C0012,2026-04-29 14:13:20,O01920,EARN,138,3512.0
C0068,2026-05-01 15:51:35,O02036,EARN,56,506.0
C0107,2026-05-01 20:57:07,O02086,EARN,227,958.0
C0130,2026-05-02 08:52:47,O02073,EARN,117,779.0
C0026,2026-05-02 11:34:20,O02066,EARN,149,2648.0
C0037,2026-05-02 12:10:11,O02019,REDEEM,-100.0,1873.0
C0037,2026-05-02 12:10:12,O02019,EARN,52,1925.0
C0180,2026-05-03 11:12:49,O02051,EARN,129,129.0
C0027,2026-05-04 15:13:41,O02014,EARN,269,2296.0
C0023,2026-05-05 11:23:30,O02057,EARN,28,823.0
C0001,2026-05-05 14:41:03,O02046,EARN,142,3465.0
C0140,2026-05-06 10:35:37,O02045,EARN,102,102.0
C0149,2026-05-07 13:04:22,O02067,EARN,68,326.0
C0129,2026-05-08 08:45:25,O02098,EARN,180,1094.0
C0084,2026-05-08 12:48:56,O02041,REDEEM,-200.0,687.0
C0084,2026-05-08 12:48:57,O02041,EARN,217,904.0
C0047,2026-05-08 18:15:16,O02070,EARN,193,772.0
