OrderID,ItemID,Quantity,UnitPrice,MyKasihSubsidyAmount,LineTotal
O01193,I0097,2,34.91,0.0,69.82
O01193,I0063,3,45.93,0.0,137.79
O01193,I0111,3,36.68,0.0,110.04
O01173,I0014,3,29.79,89.37,0.0
O01173,I0032,1,31.13,0.0,31.13
O01173,I0044,2,13.62,0.0,27.24
O01173,I0118,2,18.58,0.0,37.16
O01202,I0117,2,33.66,0.0,67.32
O01202,I0102,1,40.57,0.0,40.57
O01202,I0085,3,15.74,0.0,47.22
O01202,I0119,1,28.67,0.0,28.67
O01197,I0042,2,31.9,0.0,63.8
O01197,I0091,3,3.06,0.0,9.18
O01197,I0065,2,9.18,0.0,18.36
O01188,I0106,2,35.47,0.0,70.94
O01188,I0069,2,11.91,0.0,23.82
O01188,I0118,2,18.58,0.0,37.16
O01218,I0009,3,48.23,0.0,144.69
O01177,I0052,3,45.17,0.0,135.51
O01177,I0066,1,31.21,0.0,31.21
O01177,I0032,2,31.13,0.0,62.26
O01177,I0029,1,13.82,0.0,13.82
O01177,I0020,2,19.88,0.0,39.76
O01177,I0013,3,42.16,0.0,126.48
O01177,I0106,2,35.47,0.0,70.94
O01217,I0108,3,39.9,0.0,119.7
O01217,I0117,1,33.66,0.0,33.66
O01217,I0052,3,45.17,0.0,135.51
O01217,I0051,2,8.53,0.0,17.06
O01217,I0014,2,29.79,0.0,59.58
O01206,I0089,3,9.65,0.0,28.95
O01206,I0057,2,28.7,0.0,57.4
O01206,I0008,2,17.72,0.0,35.44
O01206,I0062,2,17.92,0.0,35.84
O01206,I0092,1,30.38,0.0,30.38
O01226,I0041,3,5.33,0.0,15.99
O01226,I0057,3,28.7,0.0,86.1
O01169,I0096,3,16.96,0.0,50.88
O01169,I0008,3,17.72,0.0,53.16
O01169,I0025,3,19.22,0.0,57.66
O01189,I0119,3,28.67,0.0,86.01
O01189,I0075,2,50.61,0.0,101.22
O01189,I0097,1,34.91,0.0,34.91
O01189,I0009,3,48.23,0.0,144.69
O01189,I0052,3,45.17,0.0,135.51
O01189,I0091,3,3.06,0.0,9.18
O01260,I0098,3,31.71,0.0,95.13
O01260,I0083,1,23.41,0.0,23.41
O01260,I0072,3,12.29,36.87,0.0
O01260,I0052,1,45.17,45.17,0.0
O01260,I0071,3,11.16,17.96,15.52
O01260,I0014,1,29.79,0.0,29.79
O01260,I0043,3,44.09,0.0,132.27
O01265,I0001,1,48.87,0.0,48.87
O01265,I0045,1,10.57,0.0,10.57
O01239,I0041,1,5.33,0.0,5.33
O01239,I0015,1,3.44,3.44,0.0
O01239,I0037,2,44.94,0.0,89.88
O01239,I0045,3,10.57,0.0,31.71
O01295,I0112,1,16.94,0.0,16.94
O01295,I0028,3,6.41,0.0,19.23
O01295,I0115,3,37.64,0.0,112.92
O01295,I0011,2,11.62,23.24,0.0
O01297,I0098,1,31.71,0.0,31.71
O01297,I0096,1,16.96,0.0,16.96
O01297,I0092,3,30.38,0.0,91.14
O01297,I0066,3,31.21,0.0,93.63
O01297,I0014,3,29.79,0.0,89.37
O01297,I0109,2,28.69,0.0,57.38
O01275,I0025,2,19.22,0.0,38.44
O01275,I0072,2,12.29,0.0,24.58
O01275,I0112,3,16.94,0.0,50.82
O01252,I0006,1,5.49,5.49,0.0
O01252,I0032,1,31.13,0.0,31.13
O01252,I0093,2,7.74,15.48,0.0
O01266,I0014,2,29.79,59.58,0.0
O01266,I0035,2,39.34,0.0,78.68
O01266,I0025,1,19.22,19.22,0.0
O01266,I0031,3,15.29,0.0,45.87
O01266,I0005,2,35.34,21.2,49.48
O01266,I0060,1,48.13,0.0,48.13
O01266,I0119,2,28.67,0.0,57.34
O01255,I0019,1,24.82,0.0,24.82
O01255,I0083,1,23.41,0.0,23.41
O01255,I0066,1,31.21,0.0,31.21
O01255,I0100,3,43.1,0.0,129.3
O01276,I0040,2,18.16,0.0,36.32
O01276,I0100,1,43.1,0.0,43.1
O01276,I0062,1,17.92,0.0,17.92
O01242,I0037,3,44.94,0.0,134.82
O01242,I0071,3,11.16,0.0,33.48
O01242,I0086,2,37.1,0.0,74.2
O01242,I0110,3,8.02,0.0,24.06
O01273,I0055,1,27.98,0.0,27.98
O01273,I0110,3,8.02,0.0,24.06
O01264,I0065,2,9.18,0.0,18.36
O01264,I0081,3,10.02,0.0,30.06
O01282,I0110,2,8.02,0.0,16.04
O01282,I0055,1,27.98,0.0,27.98
O01282,I0100,1,43.1,0.0,43.1
O01241,I0042,1,31.9,0.0,31.9
O01241,I0080,1,9.75,0.0,9.75
O01241,I0016,1,15.5,15.5,0.0
O01241,I0021,3,51.14,81.06,72.36
O01291,I0066,2,31.21,0.0,62.42
O01291,I0072,1,12.29,12.29,0.0
O01291,I0085,2,15.74,0.0,31.48
O01257,I0042,3,31.9,0.0,95.7
O01257,I0111,3,36.68,0.0,110.04
O01257,I0005,1,35.34,0.0,35.34
O01257,I0053,3,51.64,0.0,154.92
O01257,I0101,3,46.63,0.0,139.89
O01257,I0058,1,49.92,0.0,49.92
O01257,I0095,2,15.52,0.0,31.04
O01284,I0032,1,31.13,0.0,31.13
O01284,I0031,2,15.29,0.0,30.58
O01284,I0004,3,4.12,0.0,12.36
O01284,I0066,1,31.21,0.0,31.21
O01289,I0087,1,43.03,0.0,43.03
O01289,I0057,1,28.7,0.0,28.7
O01286,I0001,2,48.87,0.0,97.74
O01286,I0033,3,21.83,0.0,65.49
O01262,I0111,2,36.68,0.0,73.36
O01262,I0103,3,24.22,0.0,72.66
O01262,I0112,3,16.94,0.0,50.82
O01251,I0088,3,24.52,0.0,73.56
O01251,I0076,3,15.47,0.0,46.41
O01251,I0117,3,33.66,0.0,100.98
O01251,I0095,2,15.52,0.0,31.04
O01238,I0112,1,16.94,0.0,16.94
O01263,I0060,1,48.13,0.0,48.13
O01263,I0012,3,45.05,0.0,135.15
O01263,I0083,2,23.41,0.0,46.82
O01259,I0066,2,31.21,0.0,62.42
O01259,I0098,1,31.71,0.0,31.71
O01259,I0024,2,7.38,0.0,14.76
O01259,I0104,3,15.05,0.0,45.15
O01253,I0010,1,39.21,0.0,39.21
O01253,I0071,3,11.16,0.0,33.48
O01253,I0080,1,9.75,0.0,9.75
O01258,I0019,3,24.82,0.0,74.46
O01258,I0007,1,44.23,0.0,44.23
O01254,I0084,3,42.41,0.0,127.23
O01254,I0111,2,36.68,0.0,73.36
O01254,I0029,1,13.82,0.0,13.82
O01254,I0091,3,3.06,0.0,9.18
O01278,I0014,1,29.79,29.79,0.0
O01278,I0022,2,30.52,61.04,0.0
O01250,I0111,2,36.68,0.0,73.36
O01250,I0041,3,5.33,0.0,15.99
O01293,I0032,1,31.13,0.0,31.13
O01293,I0078,2,46.98,0.0,93.96
O01293,I0021,1,51.14,51.14,0.0
O01240,I0077,3,33.66,0.0,100.98
O01240,I0117,1,33.66,0.0,33.66
O01228,I0006,1,5.49,0.0,5.49
O01228,I0065,1,9.18,0.0,9.18
O01246,I0119,3,28.67,0.0,86.01
O01246,I0016,2,15.5,0.0,31.0
O01246,I0087,3,43.03,0.0,129.09
O01246,I0017,2,19.27,0.0,38.54
O01280,I0051,2,8.53,17.06,0.0
O01280,I0079,1,46.97,0.0,46.97
O01244,I0088,2,24.52,0.0,49.04
O01244,I0066,1,31.21,0.0,31.21
O01244,I0025,2,19.22,0.0,38.44
O01244,I0051,2,8.53,0.0,17.06
O01279,I0086,3,37.1,0.0,111.3
O01279,I0055,2,27.98,0.0,55.96
O01279,I0102,2,40.57,0.0,81.14
O01279,I0073,3,21.89,0.0,65.67
O01261,I0015,3,3.44,0.0,10.32
O01261,I0006,2,5.49,0.0,10.98
O01261,I0095,1,15.52,0.0,15.52
O01261,I0024,2,7.38,0.0,14.76
O01261,I0061,2,20.85,0.0,41.7
O01231,I0020,1,19.88,0.0,19.88
O01231,I0060,2,48.13,0.0,96.26
O01231,I0052,1,45.17,0.0,45.17
O01231,I0036,3,27.1,0.0,81.3
O01231,I0028,2,6.41,0.0,12.82
O01296,I0051,1,8.53,0.0,8.53
O01296,I0071,2,11.16,0.0,22.32
O01296,I0079,3,46.97,0.0,140.91
O01249,I0118,3,18.58,0.0,55.74
O01249,I0106,1,35.47,35.47,0.0
O01233,I0005,1,35.34,0.0,35.34
O01233,I0043,2,44.09,0.0,88.18
O01233,I0109,1,28.69,0.0,28.69
O01271,I0108,3,39.9,0.0,119.7
O01271,I0044,2,13.62,0.0,27.24
O01271,I0045,2,10.57,0.0,21.14
O01271,I0066,1,31.21,0.0,31.21
O01271,I0075,2,50.61,0.0,101.22
O01271,I0022,1,30.52,0.0,30.52
O01271,I0023,2,34.94,0.0,69.88
O01243,I0043,1,44.09,0.0,44.09
O01243,I0042,2,31.9,0.0,63.8
O01243,I0031,2,15.29,0.0,30.58
O01269,I0038,2,30.94,0.0,61.88
O01269,I0086,2,37.1,0.0,74.2
O01272,I0089,3,9.65,0.0,28.95
O01272,I0050,2,9.0,0.0,18.0
O01272,I0058,1,49.92,0.0,49.92
O01237,I0083,1,23.41,0.0,23.41
O01237,I0023,1,34.94,0.0,34.94
O01283,I0110,3,8.02,24.06,0.0
O01283,I0050,1,9.0,0.0,9.0
O01283,I0118,1,18.58,0.0,18.58
O01283,I0049,1,5.54,0.0,5.54
O01283,I0091,3,3.06,9.18,0.0
O01248,I0049,2,5.54,0.0,11.08
O01248,I0041,1,5.33,0.0,5.33
O01248,I0063,2,45.93,0.0,91.86
O01287,I0081,1,10.02,0.0,10.02
O01287,I0027,1,28.22,0.0,28.22
O01232,I0100,1,43.1,0.0,43.1
O01232,I0061,1,20.85,0.0,20.85
O01232,I0052,1,45.17,0.0,45.17
O01232,I0063,1,45.93,0.0,45.93
O01268,I0028,1,6.41,0.0,6.41
O01268,I0057,3,28.7,0.0,86.1
O01230,I0017,3,19.27,57.81,0.0
O01230,I0056,1,11.27,0.0,11.27
O01230,I0095,3,15.52,0.0,46.56
O01229,I0044,2,13.62,0.0,27.24
O01229,I0043,2,44.09,0.0,88.18
O01229,I0110,2,8.02,0.0,16.04
O01229,I0059,1,2.56,0.0,2.56
O01298,I0075,1,50.61,0.0,50.61
O01298,I0104,3,15.05,0.0,45.15
O01298,I0069,2,11.91,0.0,23.82
O01267,I0032,2,31.13,0.0,62.26
O01267,I0015,3,3.44,0.0,10.32
O01267,I0046,1,21.31,0.0,21.31
O01267,I0002,1,12.97,0.0,12.97
O01267,I0070,1,44.71,0.0,44.71
O01267,I0063,3,45.93,0.0,137.79
O01267,I0037,1,44.94,0.0,44.94
O01274,I0101,3,46.63,100.0,39.89
O01274,I0075,1,50.61,0.0,50.61
O01274,I0044,2,13.62,0.0,27.24
O01274,I0010,3,39.21,0.0,117.63
O01277,I0016,2,15.5,0.0,31.0
O01277,I0004,1,4.12,0.0,4.12
O01277,I0038,3,30.94,0.0,92.82
O01292,I0013,2,42.16,0.0,84.32
O01292,I0011,3,11.62,0.0,34.86
O01292,I0115,2,37.64,0.0,75.28
O01294,I0027,1,28.22,0.0,28.22
O01294,I0034,3,7.7,0.0,23.1
O01294,I0097,2,34.91,0.0,69.82
O01288,I0029,3,13.82,0.0,41.46
O01288,I0079,3,46.97,0.0,140.91
O01288,I0021,3,51.14,0.0,153.42
O01288,I0115,2,37.64,0.0,75.28
O01288,I0093,3,7.74,0.0,23.22
O01270,I0030,3,33.21,0.0,99.63
O01270,I0073,3,21.89,0.0,65.67
O01270,I0060,1,48.13,0.0,48.13
O01285,I0023,1,34.94,0.0,34.94
O01285,I0024,1,7.38,0.0,7.38
O01285,I0017,3,19.27,0.0,57.81
O01285,I0119,2,28.67,0.0,57.34
O01245,I0098,2,31.71,0.0,63.42
O01245,I0020,2,19.88,0.0,39.76
O01245,I0007,1,44.23,44.23,0.0
O01256,I0095,3,15.52,0.0,46.56
O01256,I0002,3,12.97,0.0,38.91
O01256,I0111,3,36.68,0.0,110.04
O01256,I0036,2,27.1,0.0,54.2
O01234,I0094,2,3.55,0.0,7.1
O01234,I0098,2,31.71,0.0,63.42
O01234,I0051,1,8.53,8.53,0.0
O01234,I0100,1,43.1,0.0,43.1
O01236,I0078,1,46.98,0.0,46.98
O01236,I0109,3,28.69,48.86,37.21
O01247,I0035,2,39.34,0.0,78.68
O01247,I0077,2,33.66,0.0,67.32
O01247,I0105,1,6.44,0.0,6.44
O01247,I0059,2,2.56,0.0,5.12
O01281,I0056,2,11.27,0.0,22.54
O01281,I0049,2,5.54,0.0,11.08
O01281,I0036,1,27.1,0.0,27.1
O01290,I0094,2,3.55,0.0,7.1
O01290,I0052,1,45.17,0.0,45.17
O01290,I0064,1,31.76,0.0,31.76
O01235,I0109,1,28.69,0.0,28.69
O01235,I0024,2,7.38,0.0,14.76
O01235,I0119,3,28.67,0.0,86.01
O01235,I0012,1,45.05,0.0,45.05
O01235,I0080,3,9.75,0.0,29.25
O01299,I0007,1,44.23,0.0,44.23
O01299,I0096,1,16.96,0.0,16.96
O01299,I0110,1,8.02,0.0,8.02
O01301,I0108,2,39.9,0.0,79.8
O01301,I0067,1,15.03,0.0,15.03
O01301,I0109,1,28.69,0.0,28.69
O01301,I0050,2,9.0,0.0,18.0
O01304,I0024,1,7.38,0.0,7.38
O01304,I0004,2,4.12,0.0,8.24
O01304,I0005,2,35.34,0.0,70.68
O01346,I0040,3,18.16,0.0,54.48
O01325,I0037,1,44.94,0.0,44.94
O01325,I0002,2,12.97,0.0,25.94
O01325,I0071,1,11.16,0.0,11.16
O01357,I0033,3,21.83,0.0,65.49
O01357,I0055,1,27.98,0.0,27.98
O01357,I0027,2,28.22,0.0,56.44
O01357,I0002,2,12.97,0.0,25.94
O01333,I0023,1,34.94,34.94,0.0
O01333,I0080,1,9.75,0.0,9.75
O01333,I0060,1,48.13,0.0,48.13
O01333,I0087,3,43.03,0.0,129.09
O01333,I0066,1,31.21,0.0,31.21
O01365,I0089,1,9.65,0.0,9.65
O01365,I0014,2,29.79,59.58,0.0
O01365,I0077,3,33.66,0.0,100.98
O01321,I0110,2,8.02,0.0,16.04
O01321,I0014,3,29.79,0.0,89.37
O01321,I0093,3,7.74,0.0,23.22
O01348,I0095,2,15.52,0.0,31.04
O01348,I0061,3,20.85,0.0,62.55
O01351,I0068,2,5.51,0.0,11.02
O01351,I0030,1,33.21,0.0,33.21
O01351,I0097,3,34.91,0.0,104.73
O01351,I0103,3,24.22,0.0,72.66
O01309,I0029,3,13.82,0.0,41.46
O01309,I0054,1,8.62,0.0,8.62
O01309,I0007,2,44.23,0.0,88.46
O01340,I0097,3,34.91,0.0,104.73
O01340,I0084,1,42.41,0.0,42.41
O01307,I0078,2,46.98,0.0,93.96
O01307,I0011,1,11.62,0.0,11.62
O01307,I0029,2,13.82,0.0,27.64
O01307,I0085,3,15.74,0.0,47.22
O01307,I0027,1,28.22,0.0,28.22
O01307,I0016,3,15.5,0.0,46.5
O01307,I0115,3,37.64,0.0,112.92
O01331,I0065,2,9.18,0.0,18.36
O01361,I0033,1,21.83,0.0,21.83
O01361,I0111,1,36.68,0.0,36.68
O01361,I0071,1,11.16,11.16,0.0
O01352,I0086,3,37.1,0.0,111.3
O01352,I0051,1,8.53,0.0,8.53
O01352,I0005,2,35.34,0.0,70.68
O01314,I0012,2,45.05,0.0,90.1
O01314,I0022,3,30.52,0.0,91.56
O01314,I0027,1,28.22,0.0,28.22
O01303,I0061,2,20.85,0.0,41.7
O01303,I0041,3,5.33,0.0,15.99
O01303,I0057,1,28.7,0.0,28.7
O01350,I0009,2,48.23,96.46,0.0
O01350,I0020,2,19.88,0.0,39.76
O01350,I0014,3,29.79,3.54,85.83
O01350,I0088,2,24.52,0.0,49.04
O01350,I0035,1,39.34,0.0,39.34
O01350,I0092,2,30.38,0.0,60.76
O01337,I0117,3,33.66,0.0,100.98
O01337,I0077,1,33.66,0.0,33.66
O01337,I0024,1,7.38,0.0,7.38
O01337,I0064,3,31.76,0.0,95.28
O01337,I0023,1,34.94,0.0,34.94
O01330,I0095,3,15.52,0.0,46.56
O01330,I0056,1,11.27,0.0,11.27
O01330,I0031,1,15.29,0.0,15.29
O01330,I0029,1,13.82,0.0,13.82
O01330,I0010,2,39.21,0.0,78.42
O01312,I0053,3,51.64,0.0,154.92
O01312,I0085,1,15.74,0.0,15.74
O01312,I0065,3,9.18,0.0,27.54
O01362,I0003,1,23.55,0.0,23.55
O01362,I0042,1,31.9,0.0,31.9
O01362,I0119,2,28.67,0.0,57.34
O01338,I0044,1,13.62,0.0,13.62
O01338,I0085,2,15.74,0.0,31.48
O01338,I0012,3,45.05,100.0,35.15
O01338,I0119,1,28.67,0.0,28.67
O01366,I0098,2,31.71,0.0,63.42
O01366,I0025,1,19.22,0.0,19.22
O01366,I0041,1,5.33,0.0,5.33
O01324,I0020,3,19.88,0.0,59.64
O01324,I0061,3,20.85,0.0,62.55
O01324,I0120,3,7.88,0.0,23.64
O01319,I0028,2,6.41,0.0,12.82
O01319,I0085,1,15.74,0.0,15.74
O01316,I0098,3,31.71,0.0,95.13
O01316,I0075,3,50.61,0.0,151.83
O01316,I0037,1,44.94,0.0,44.94
O01349,I0104,3,15.05,0.0,45.15
O01349,I0108,3,39.9,0.0,119.7
O01349,I0062,1,17.92,0.0,17.92
O01345,I0114,1,19.35,0.0,19.35
O01345,I0071,2,11.16,0.0,22.32
O01345,I0012,1,45.05,0.0,45.05
O01308,I0093,2,7.74,0.0,15.48
O01308,I0030,1,33.21,0.0,33.21
O01308,I0053,1,51.64,0.0,51.64
O01353,I0038,3,30.94,0.0,92.82
O01353,I0054,1,8.62,0.0,8.62
O01353,I0101,1,46.63,0.0,46.63
O01306,I0064,3,31.76,0.0,95.28
O01306,I0098,1,31.71,0.0,31.71
O01306,I0068,2,5.51,0.0,11.02
O01306,I0035,1,39.34,0.0,39.34
O01306,I0084,3,42.41,0.0,127.23
O01306,I0055,3,27.98,0.0,83.94
O01344,I0110,2,8.02,0.0,16.04
O01323,I0046,1,21.31,0.0,21.31
O01323,I0069,1,11.91,0.0,11.91
O01323,I0058,2,49.92,0.0,99.84
O01323,I0056,2,11.27,0.0,22.54
O01323,I0022,1,30.52,30.52,0.0
O01323,I0105,1,6.44,6.44,0.0
O01323,I0098,2,31.71,0.0,63.42
O01300,I0028,2,6.41,0.0,12.82
O01300,I0078,1,46.98,0.0,46.98
O01300,I0025,2,19.22,0.0,38.44
O01367,I0009,2,48.23,0.0,96.46
O01367,I0070,3,44.71,0.0,134.13
O01367,I0012,1,45.05,0.0,45.05
O01336,I0096,1,16.96,0.0,16.96
O01336,I0044,1,13.62,0.0,13.62
O01336,I0022,1,30.52,30.52,0.0
O01336,I0072,3,12.29,36.87,0.0
O01336,I0021,1,51.14,21.45,29.69
O01332,I0114,2,19.35,0.0,38.7
O01332,I0094,2,3.55,0.0,7.1
O01332,I0043,2,44.09,0.0,88.18
O01335,I0072,3,12.29,0.0,36.87
O01335,I0119,1,28.67,0.0,28.67
O01335,I0120,2,7.88,0.0,15.76
O01339,I0080,2,9.75,0.0,19.5
O01339,I0118,1,18.58,0.0,18.58
O01339,I0025,2,19.22,0.0,38.44
O01313,I0033,3,21.83,0.0,65.49
O01358,I0030,1,33.21,0.0,33.21
O01358,I0044,2,13.62,0.0,27.24
O01329,I0018,3,37.22,0.0,111.66
O01329,I0104,3,15.05,0.0,45.15
O01329,I0078,2,46.98,0.0,93.96
O01329,I0088,1,24.52,0.0,24.52
O01329,I0089,3,9.65,0.0,28.95
O01343,I0100,2,43.1,0.0,86.2
O01343,I0042,2,31.9,0.0,63.8
O01343,I0083,2,23.41,0.0,46.82
O01343,I0017,2,19.27,0.0,38.54
O01317,I0081,1,10.02,0.0,10.02
O01317,I0041,3,5.33,0.0,15.99
O01317,I0037,3,44.94,0.0,134.82
O01317,I0040,2,18.16,0.0,36.32
O01322,I0069,3,11.91,0.0,35.73
O01322,I0068,1,5.51,0.0,5.51
O01322,I0010,1,39.21,0.0,39.21
O01322,I0106,2,35.47,0.0,70.94
O01341,I0051,1,8.53,8.53,0.0
O01355,I0010,2,39.21,0.0,78.42
O01355,I0120,3,7.88,0.0,23.64
O01355,I0075,2,50.61,0.0,101.22
O01363,I0054,3,8.62,25.86,0.0
O01363,I0079,1,46.97,0.0,46.97
O01363,I0006,3,5.49,16.47,0.0
O01318,I0093,3,7.74,0.0,23.22
O01318,I0092,2,30.38,0.0,60.76
O01318,I0032,2,31.13,0.0,62.26
O01318,I0089,3,9.65,0.0,28.95
O01342,I0024,3,7.38,0.0,22.14
O01342,I0094,1,3.55,0.0,3.55
O01342,I0108,1,39.9,0.0,39.9
O01347,I0018,2,37.22,0.0,74.44
O01347,I0071,1,11.16,0.0,11.16
O01347,I0011,3,11.62,0.0,34.86
O01360,I0120,3,7.88,0.0,23.64
O01360,I0011,1,11.62,0.0,11.62
O01360,I0089,1,9.65,0.0,9.65
O01356,I0076,2,15.47,0.0,30.94
O01356,I0095,2,15.52,0.0,31.04
O01356,I0102,3,40.57,0.0,121.71
O01356,I0117,1,33.66,0.0,33.66
O01310,I0110,2,8.02,0.0,16.04
O01310,I0077,3,33.66,0.0,100.98
O01310,I0067,2,15.03,0.0,30.06
O01354,I0021,1,51.14,0.0,51.14
O01354,I0075,1,50.61,0.0,50.61
O01354,I0032,2,31.13,0.0,62.26
O01334,I0045,2,10.57,0.0,21.14
O01334,I0066,1,31.21,0.0,31.21
O01328,I0009,1,48.23,0.0,48.23
O01328,I0070,1,44.71,0.0,44.71
O01328,I0001,3,48.87,0.0,146.61
O01328,I0072,1,12.29,0.0,12.29
O01328,I0053,1,51.64,0.0,51.64
O01359,I0010,1,39.21,0.0,39.21
O01359,I0118,3,18.58,0.0,55.74
O01359,I0004,3,4.12,0.0,12.36
O01359,I0084,3,42.41,0.0,127.23
O01359,I0061,1,20.85,0.0,20.85
O01359,I0076,2,15.47,0.0,30.94
O01359,I0043,2,44.09,0.0,88.18
O01327,I0102,3,40.57,0.0,121.71
O01327,I0031,1,15.29,0.0,15.29
O01315,I0028,1,6.41,0.0,6.41
O01315,I0018,3,37.22,0.0,111.66
O01305,I0025,2,19.22,0.0,38.44
O01305,I0109,2,28.69,0.0,57.38
O01305,I0030,3,33.21,0.0,99.63
O01305,I0068,2,5.51,0.0,11.02
O01305,I0096,1,16.96,0.0,16.96
O01305,I0016,3,15.5,0.0,46.5
O01368,I0043,3,44.09,0.0,132.27
O01364,I0070,3,44.71,0.0,134.13
O01364,I0088,3,24.52,0.0,73.56
O01364,I0080,2,9.75,0.0,19.5
O01364,I0076,3,15.47,0.0,46.41
O01364,I0004,1,4.12,0.0,4.12
O01364,I0075,1,50.61,0.0,50.61
O01311,I0075,2,50.61,0.0,101.22
O01311,I0014,3,29.79,0.0,89.37
O01311,I0005,3,35.34,0.0,106.02
O01326,I0022,2,30.52,0.0,61.04
O01302,I0051,3,8.53,25.59,0.0
O01302,I0091,3,3.06,9.18,0.0
O01302,I0056,2,11.27,0.0,22.54
O01302,I0087,3,43.03,0.0,129.09
O01320,I0086,3,37.1,0.0,111.3
O01320,I0105,3,6.44,19.32,0.0
O01320,I0103,3,24.22,45.91,26.75
O01392,I0013,2,42.16,0.0,84.32
O01401,I0096,3,16.96,0.0,50.88
O01401,I0088,1,24.52,0.0,24.52
O01401,I0049,3,5.54,0.0,16.62
O01401,I0024,3,7.38,22.14,0.0
O01401,I0032,2,31.13,0.0,62.26
O01412,I0109,2,28.69,0.0,57.38
O01412,I0028,2,6.41,0.0,12.82
O01412,I0019,1,24.82,0.0,24.82
O01389,I0016,3,15.5,0.0,46.5
O01389,I0019,2,24.82,0.0,49.64
O01389,I0034,3,7.7,0.0,23.1
O01386,I0034,3,7.7,0.0,23.1
O01386,I0045,2,10.57,0.0,21.14
O01386,I0028,1,6.41,0.0,6.41
O01386,I0119,2,28.67,0.0,57.34
O01388,I0021,2,51.14,100.0,2.28
O01388,I0007,2,44.23,0.0,88.46
O01388,I0063,1,45.93,0.0,45.93
O01421,I0066,2,31.21,0.0,62.42
O01434,I0037,1,44.94,0.0,44.94
O01434,I0094,3,3.55,0.0,10.65
O01434,I0024,1,7.38,7.38,0.0
O01434,I0067,1,15.03,0.0,15.03
O01404,I0098,1,31.71,0.0,31.71
O01404,I0046,3,21.31,0.0,63.93
O01404,I0002,2,12.97,0.0,25.94
O01404,I0069,3,11.91,0.0,35.73
O01372,I0038,2,30.94,0.0,61.88
O01372,I0034,1,7.7,0.0,7.7
O01402,I0019,1,24.82,0.0,24.82
O01402,I0035,3,39.34,0.0,118.02
O01402,I0009,3,48.23,0.0,144.69
O01402,I0108,1,39.9,0.0,39.9
O01402,I0002,3,12.97,0.0,38.91
O01402,I0057,1,28.7,0.0,28.7
O01425,I0061,1,20.85,0.0,20.85
O01425,I0010,2,39.21,0.0,78.42
O01425,I0066,2,31.21,0.0,62.42
O01435,I0031,1,15.29,0.0,15.29
O01435,I0034,1,7.7,0.0,7.7
O01394,I0078,3,46.98,0.0,140.94
O01394,I0050,2,9.0,0.0,18.0
O01385,I0084,2,42.41,0.0,84.82
O01385,I0087,1,43.03,0.0,43.03
O01385,I0005,3,35.34,100.0,6.02
O01408,I0043,2,44.09,0.0,88.18
O01408,I0083,3,23.41,0.0,70.23
O01408,I0017,1,19.27,0.0,19.27
O01408,I0007,3,44.23,0.0,132.69
O01408,I0087,1,43.03,0.0,43.03
O01408,I0005,3,35.34,0.0,106.02
O01408,I0018,1,37.22,0.0,37.22
O01373,I0052,1,45.17,0.0,45.17
O01373,I0013,3,42.16,0.0,126.48
O01373,I0037,2,44.94,0.0,89.88
O01373,I0045,2,10.57,0.0,21.14
O01373,I0057,3,28.7,0.0,86.1
O01436,I0096,2,16.96,0.0,33.92
O01396,I0083,1,23.41,0.0,23.41
O01396,I0060,2,48.13,0.0,96.26
O01396,I0084,3,42.41,0.0,127.23
O01411,I0068,2,5.51,0.0,11.02
O01411,I0008,2,17.72,0.0,35.44
O01411,I0112,1,16.94,0.0,16.94
O01414,I0098,2,31.71,0.0,63.42
O01414,I0042,1,31.9,0.0,31.9
O01439,I0094,3,3.55,0.0,10.65
O01384,I0006,3,5.49,0.0,16.47
O01384,I0097,3,34.91,0.0,104.73
O01384,I0014,1,29.79,0.0,29.79
O01395,I0056,3,11.27,0.0,33.81
O01395,I0077,3,33.66,0.0,100.98
O01395,I0074,2,45.17,0.0,90.34
O01395,I0087,1,43.03,0.0,43.03
O01442,I0009,2,48.23,0.0,96.46
O01442,I0098,3,31.71,0.0,95.13
O01442,I0081,3,10.02,0.0,30.06
O01432,I0003,2,23.55,47.1,0.0
O01432,I0064,1,31.76,0.0,31.76
O01444,I0061,2,20.85,0.0,41.7
O01444,I0112,3,16.94,0.0,50.82
O01444,I0032,2,31.13,0.0,62.26
O01444,I0091,2,3.06,0.0,6.12
O01379,I0096,2,16.96,0.0,33.92
O01379,I0077,2,33.66,0.0,67.32
O01379,I0009,2,48.23,0.0,96.46
O01430,I0001,2,48.87,0.0,97.74
O01430,I0095,2,15.52,0.0,31.04
O01430,I0056,2,11.27,0.0,22.54
O01437,I0095,1,15.52,0.0,15.52
O01437,I0064,3,31.76,0.0,95.28
O01433,I0024,2,7.38,0.0,14.76
O01433,I0020,3,19.88,0.0,59.64
O01433,I0034,1,7.7,0.0,7.7
O01433,I0025,2,19.22,0.0,38.44
O01433,I0033,3,21.83,0.0,65.49
O01433,I0087,3,43.03,0.0,129.09
O01433,I0053,3,51.64,0.0,154.92
O01441,I0059,2,2.56,0.0,5.12
O01441,I0068,1,5.51,0.0,5.51
O01441,I0035,3,39.34,0.0,118.02
O01441,I0071,3,11.16,33.48,0.0
O01370,I0045,1,10.57,0.0,10.57
O01370,I0111,1,36.68,0.0,36.68
O01370,I0100,3,43.1,0.0,129.3
O01416,I0038,2,30.94,0.0,61.88
